Word,Length of characters,Median duration,Frequency rank,Relative frequency
tekbir,6,0.39,6641,3.7145032780491427e-05
uygulayın,9,0.645,6641,3.7145032780491427e-05
liderliğinizi,13,0.8299999999999998,6641,3.7145032780491427e-05
şakıyorlardı,12,0.915,6641,3.7145032780491427e-05
ışığında,8,0.4049999999999999,6641,3.7145032780491427e-05
kisinin,7,0.415,6641,3.7145032780491427e-05
güneş,5,0.3249999999999999,6641,3.7145032780491427e-05
sözcüğü,7,0.52,6641,3.7145032780491427e-05
soykırım,8,0.5850000000000002,6641,3.7145032780491427e-05
geçerlidir,10,0.7550000000000002,6641,3.7145032780491427e-05
tersini,7,0.4150000000000002,6641,3.7145032780491427e-05
rotası,6,0.39,6641,3.7145032780491427e-05
değiştirme,10,0.49,6641,3.7145032780491427e-05
bülbüller,9,0.6199999999999999,6641,3.7145032780491427e-05
kabine,6,0.5800000000000001,6641,3.7145032780491427e-05
musibet,7,0.695,6641,3.7145032780491427e-05
ganiç'in,8,0.5,6641,3.7145032780491427e-05
kayıtlı,7,0.35,6641,3.7145032780491427e-05
üyelerinin,10,0.4249999999999999,6641,3.7145032780491427e-05
süreçte,7,0.4599999999999999,6641,3.7145032780491427e-05
kaydedilmedi,12,0.845,6641,3.7145032780491427e-05
baraja,6,0.355,6641,3.7145032780491427e-05
ulaşamadılar,12,0.8450000000000002,6641,3.7145032780491427e-05
karamanlis,10,0.655,6641,3.7145032780491427e-05
dışladı,7,0.5100000000000002,6641,3.7145032780491427e-05
bulgaristan'ın,14,0.705,6641,3.7145032780491427e-05
pamuk,5,0.41,6641,3.7145032780491427e-05
tetikte,7,0.4449999999999999,6641,3.7145032780491427e-05
biliriz,7,0.565,6641,3.7145032780491427e-05
antik,5,0.4600000000000001,6641,3.7145032780491427e-05
arkeolojik,10,0.7849999999999999,6641,3.7145032780491427e-05
zanlıların,10,0.74,6641,3.7145032780491427e-05
trabzonlu,9,0.7400000000000001,6641,3.7145032780491427e-05
hedeflerimiz,12,0.855,6641,3.7145032780491427e-05
beklenti,8,0.5400000000000001,6641,3.7145032780491427e-05
muhalif,7,0.5249999999999999,6641,3.7145032780491427e-05
bölgesinde,10,0.5499999999999998,6641,3.7145032780491427e-05
sancak,6,0.435,6641,3.7145032780491427e-05
yaklaştığında,13,0.7300000000000002,6641,3.7145032780491427e-05
kapanma,7,0.455,6641,3.7145032780491427e-05
vergiler,8,0.64,6641,3.7145032780491427e-05
doğrulandı,10,0.7350000000000001,6641,3.7145032780491427e-05
sevkıyat,8,0.595,6641,3.7145032780491427e-05
mekan,5,0.3799999999999999,6641,3.7145032780491427e-05
vizeli,6,0.4349999999999999,6641,3.7145032780491427e-05
konuşuyor,9,0.74,6641,3.7145032780491427e-05
arnavutça,9,0.56,6641,3.7145032780491427e-05
drago,5,0.495,6641,3.7145032780491427e-05
tahminler,9,0.6400000000000001,6641,3.7145032780491427e-05
atılacak,8,0.5800000000000001,6641,3.7145032780491427e-05
tartışmanın,11,0.6799999999999999,6641,3.7145032780491427e-05
değişmeli,9,0.55,6641,3.7145032780491427e-05
öğrenimi,8,0.445,6641,3.7145032780491427e-05
tıp,3,0.2449999999999998,6641,3.7145032780491427e-05
blerina,7,0.575,6641,3.7145032780491427e-05
bulgartabac,11,0.845,6641,3.7145032780491427e-05
getirmiyor,10,0.5449999999999999,6641,3.7145032780491427e-05
açı,3,0.215,6641,3.7145032780491427e-05
kayak,5,0.35,6641,3.7145032780491427e-05
kaynağını,9,0.4949999999999999,6641,3.7145032780491427e-05
yerler,6,0.4000000000000001,6641,3.7145032780491427e-05
dergisi,7,0.4699999999999997,6641,3.7145032780491427e-05
euromoney,9,0.575,6641,3.7145032780491427e-05
tekin,5,0.325,6641,3.7145032780491427e-05
makroekonomik,13,0.8099999999999999,6641,3.7145032780491427e-05
güvenlikti,10,0.7549999999999999,6641,3.7145032780491427e-05
tutulmuş,8,0.5,6641,3.7145032780491427e-05
işlemesi,8,0.495,6641,3.7145032780491427e-05
iyimserler,10,0.7600000000000002,6641,3.7145032780491427e-05
kariyerinin,11,0.6849999999999998,6641,3.7145032780491427e-05
kaybetmeyin,11,0.6600000000000001,6641,3.7145032780491427e-05
umudunuzu,9,0.53,6641,3.7145032780491427e-05
sakın,5,0.3549999999999999,6641,3.7145032780491427e-05
çözer,5,0.3999999999999999,6641,3.7145032780491427e-05
vermektir,9,0.65,6641,3.7145032780491427e-05
yorumlarını,11,0.6100000000000003,6641,3.7145032780491427e-05
babanızın,9,0.645,6641,3.7145032780491427e-05
karşılaması,11,0.6600000000000001,6641,3.7145032780491427e-05
rotanın,7,0.45,6641,3.7145032780491427e-05
tivat,5,0.365,6641,3.7145032780491427e-05
mısır,5,0.3149999999999999,6641,3.7145032780491427e-05
yatırdı,7,0.52,6641,3.7145032780491427e-05
bahisleri,9,0.5549999999999999,6641,3.7145032780491427e-05
hissetme,8,0.4249999999999999,6641,3.7145032780491427e-05
momo,4,0.4000000000000001,6641,3.7145032780491427e-05
cenaze,6,0.4199999999999999,6641,3.7145032780491427e-05
ufak,4,0.2999999999999999,6641,3.7145032780491427e-05
yükümlülüğümüz,14,0.97,6641,3.7145032780491427e-05
jokiç,5,0.565,6641,3.7145032780491427e-05
yalanladı,9,0.695,6641,3.7145032780491427e-05
anlaşmalardan,13,0.755,6641,3.7145032780491427e-05
gelişti,7,0.575,6641,3.7145032780491427e-05
değerlendirme,13,0.7,6641,3.7145032780491427e-05
tebrikleri,10,0.57,6641,3.7145032780491427e-05
oylamasıyla,11,0.635,6641,3.7145032780491427e-05
seçilecekler,12,0.91,6641,3.7145032780491427e-05
azımsanacak,11,0.7049999999999998,6641,3.7145032780491427e-05
aksini,6,0.415,6641,3.7145032780491427e-05
başından,8,0.52,6641,3.7145032780491427e-05
zararına,8,0.5699999999999998,6641,3.7145032780491427e-05
geçirmeyeceğiniz,16,0.7500000000000004,6641,3.7145032780491427e-05
açıklamalar,11,0.6600000000000001,6641,3.7145032780491427e-05
selimaj,7,0.685,6641,3.7145032780491427e-05
harcıyor,8,0.6200000000000001,6641,3.7145032780491427e-05
ateşkesin,9,0.6449999999999999,6641,3.7145032780491427e-05
maaşlardan,10,0.655,6641,3.7145032780491427e-05
musliu,6,0.675,6641,3.7145032780491427e-05
ettiğiniz,9,0.4399999999999999,6641,3.7145032780491427e-05
gönderildi,10,0.5550000000000002,6641,3.7145032780491427e-05
mektubu,7,0.3799999999999999,6641,3.7145032780491427e-05
niyet,5,0.2700000000000002,6641,3.7145032780491427e-05
hissetmiyoruz,13,0.8849999999999999,6641,3.7145032780491427e-05
saraybosna'ya,13,0.93,6641,3.7145032780491427e-05
i̇lgilenen,10,0.5800000000000001,6641,3.7145032780491427e-05
statüyü,7,0.4600000000000001,6641,3.7145032780491427e-05
sütün,5,0.3499999999999998,6641,3.7145032780491427e-05
üretilen,8,0.5,6641,3.7145032780491427e-05
malzemeleri,11,0.5800000000000001,6641,3.7145032780491427e-05
pişirmeyi,9,0.505,6641,3.7145032780491427e-05
anketlerden,11,0.8200000000000001,6641,3.7145032780491427e-05
yenilmiş,8,0.42,6641,3.7145032780491427e-05
etkilerini,10,0.5199999999999999,6641,3.7145032780491427e-05
neticede,8,0.5699999999999998,6641,3.7145032780491427e-05
temaları,8,0.4550000000000002,6641,3.7145032780491427e-05
osmanlı,7,0.6099999999999999,6641,3.7145032780491427e-05
kızışıyor,9,0.7449999999999999,6641,3.7145032780491427e-05
papadopulos,11,0.96,6641,3.7145032780491427e-05
şüphelinin,10,0.5149999999999999,6641,3.7145032780491427e-05
gideceğiz,9,0.7100000000000001,6641,3.7145032780491427e-05
fıçı,4,0.2799999999999999,6641,3.7145032780491427e-05
imha,4,0.4499999999999999,6641,3.7145032780491427e-05
beştir,6,0.535,6641,3.7145032780491427e-05
bağlayıcı,9,0.53,6641,3.7145032780491427e-05
işlenecek,9,0.7100000000000001,6641,3.7145032780491427e-05
uymaktır,8,0.6249999999999998,6641,3.7145032780491427e-05
harfiyen,8,0.5350000000000001,6641,3.7145032780491427e-05
belgeye,7,0.51,6641,3.7145032780491427e-05
toplamıyorlar,13,0.99,6641,3.7145032780491427e-05
çarklar,7,0.585,6641,3.7145032780491427e-05
biranın,7,0.3450000000000001,6641,3.7145032780491427e-05
tavukları,9,0.6649999999999999,6641,3.7145032780491427e-05
pis,3,0.2799999999999999,6641,3.7145032780491427e-05
iniyor,6,0.4749999999999998,6641,3.7145032780491427e-05
yarıya,6,0.3349999999999999,6641,3.7145032780491427e-05
tıkamadı,8,0.5250000000000001,6641,3.7145032780491427e-05
çağrılara,9,0.585,6641,3.7145032780491427e-05
getiriyoruz,11,0.8049999999999999,6641,3.7145032780491427e-05
çiftliğin,9,0.51,6641,3.7145032780491427e-05
yakamızı,8,0.5399999999999999,6641,3.7145032780491427e-05
listeleriyle,12,0.725,6641,3.7145032780491427e-05
gördüm,6,0.3799999999999996,6641,3.7145032780491427e-05
babamdan,8,0.5599999999999999,6641,3.7145032780491427e-05
çalıştım,8,0.485,6641,3.7145032780491427e-05
bombaların,10,0.595,6641,3.7145032780491427e-05
sorundur,8,0.6650000000000003,6641,3.7145032780491427e-05
çıkabilecek,11,0.8099999999999999,6641,3.7145032780491427e-05
kadınlardan,11,0.69,6641,3.7145032780491427e-05
dördünüz,8,0.4750000000000001,6641,3.7145032780491427e-05
erkek,5,0.645,6641,3.7145032780491427e-05
sporcuya,8,0.605,6641,3.7145032780491427e-05
gönderdi,8,0.5750000000000001,6641,3.7145032780491427e-05
spor,4,0.4049999999999999,6641,3.7145032780491427e-05
dalları,7,0.415,6641,3.7145032780491427e-05
göstemekte,10,0.75,6641,3.7145032780491427e-05
yaşanmadı,9,0.665,6641,3.7145032780491427e-05
maras,5,0.55,6641,3.7145032780491427e-05
alanlarından,12,0.6849999999999999,6641,3.7145032780491427e-05
zrvenkovski,11,0.7949999999999999,6641,3.7145032780491427e-05
itirazlarda,11,0.7300000000000001,6641,3.7145032780491427e-05
zagreb'i,8,0.6099999999999999,6641,3.7145032780491427e-05
söylesem,8,0.5399999999999999,6641,3.7145032780491427e-05
farkeder,8,0.5149999999999999,6641,3.7145032780491427e-05
ileriki,7,0.455,6641,3.7145032780491427e-05
kıvılcımları,12,0.59,6641,3.7145032780491427e-05
kurulacak,9,0.6750000000000003,6641,3.7145032780491427e-05
antolojiler,11,0.725,6641,3.7145032780491427e-05
yaralanmalara,13,0.76,6641,3.7145032780491427e-05
oktar'ın,8,0.51,6641,3.7145032780491427e-05
oynandı,7,0.52,6641,3.7145032780491427e-05
ankara'da,9,0.525,6641,3.7145032780491427e-05
karşılaşması,12,0.83,6641,3.7145032780491427e-05
final,5,0.3749999999999999,6641,3.7145032780491427e-05
gecikmenin,10,0.625,6641,3.7145032780491427e-05
kararların,10,0.57,6641,3.7145032780491427e-05
değiştirdi,10,0.66,6641,3.7145032780491427e-05
oranlar,7,0.505,6641,3.7145032780491427e-05
bosnalılar,10,0.6950000000000001,6641,3.7145032780491427e-05
kestirmek,9,0.6050000000000002,6641,3.7145032780491427e-05
futbolda,8,0.55,6641,3.7145032780491427e-05
stadyumlarda,12,0.8699999999999999,6641,3.7145032780491427e-05
piperovic,9,0.65,6641,3.7145032780491427e-05
gana,4,0.345,6641,3.7145032780491427e-05
çevrecilerden,13,0.8599999999999999,6641,3.7145032780491427e-05
konumunda,9,0.6900000000000002,6641,3.7145032780491427e-05
halletmek,9,0.6699999999999999,6641,3.7145032780491427e-05
işlerini,8,0.3899999999999999,6641,3.7145032780491427e-05
evrak,5,0.385,6641,3.7145032780491427e-05
beklemiyor,10,0.685,6641,3.7145032780491427e-05
caydırabilir,12,0.6349999999999998,6641,3.7145032780491427e-05
ziyaretçileri,13,0.7850000000000001,6641,3.7145032780491427e-05
sürerse,7,0.6000000000000003,6641,3.7145032780491427e-05
sürmekte,8,0.51,6641,3.7145032780491427e-05
çalıştığı,9,0.5049999999999999,6641,3.7145032780491427e-05
christina'nın,13,0.7050000000000001,6641,3.7145032780491427e-05
riskli,6,0.3299999999999999,6641,3.7145032780491427e-05
teknolojinin,12,0.6599999999999999,6641,3.7145032780491427e-05
benimsediler,12,0.7699999999999999,6641,3.7145032780491427e-05
profesyonelce,13,0.855,6641,3.7145032780491427e-05
kapanacak,9,0.7499999999999996,6641,3.7145032780491427e-05
fırsatlar,9,0.6000000000000001,6641,3.7145032780491427e-05
toplumu,7,0.41,6641,3.7145032780491427e-05
kapsamında,10,0.6399999999999999,6641,3.7145032780491427e-05
yargılanacak,12,0.8399999999999999,6641,3.7145032780491427e-05
mahkemelerinde,14,0.865,6641,3.7145032780491427e-05
tutuklular,10,0.655,6641,3.7145032780491427e-05
ermesine,8,0.4350000000000003,6641,3.7145032780491427e-05
faaliyetlerde,13,0.76,6641,3.7145032780491427e-05
kaybedilebilir,14,0.8849999999999998,6641,3.7145032780491427e-05
taşıyabilecek,13,0.7449999999999999,6641,3.7145032780491427e-05
uzmanlara,9,0.64,6641,3.7145032780491427e-05
amaçlanıyor,11,0.8,6641,3.7145032780491427e-05
karşılamak,10,0.65,6641,3.7145032780491427e-05
etkinlikle,10,0.7449999999999999,6641,3.7145032780491427e-05
kavuşmamıştı,12,0.92,6641,3.7145032780491427e-05
erkekten,8,0.5600000000000002,6641,3.7145032780491427e-05
kursları,8,0.4399999999999999,6641,3.7145032780491427e-05
hamam,5,0.4599999999999999,6641,3.7145032780491427e-05
almanız,7,0.5549999999999999,6641,3.7145032780491427e-05
koalisyonu,10,0.7150000000000001,6641,3.7145032780491427e-05
çoğunluğunu,11,0.6300000000000001,6641,3.7145032780491427e-05
sunduğu,7,0.4249999999999999,6641,3.7145032780491427e-05
yardımlar,9,0.625,6641,3.7145032780491427e-05
ödenmesi,8,0.4949999999999999,6641,3.7145032780491427e-05
rusya'yı,8,0.525,6641,3.7145032780491427e-05
yendi,5,0.4549999999999998,6641,3.7145032780491427e-05
edemeyecekler,13,0.9400000000000002,6641,3.7145032780491427e-05
ayrılıklarının,14,0.7400000000000002,6641,3.7145032780491427e-05
üstesinden,10,0.6300000000000001,6641,3.7145032780491427e-05
gelinebilir,11,0.7849999999999997,6641,3.7145032780491427e-05
profilli,8,0.47,6641,3.7145032780491427e-05
sözde,5,0.43,6641,3.7145032780491427e-05
kasa,4,0.3600000000000001,6641,3.7145032780491427e-05
teklifin,8,0.5399999999999999,6641,3.7145032780491427e-05
ilkokulu,8,0.5199999999999999,6641,3.7145032780491427e-05
bitiremiyor,11,0.6700000000000002,6641,3.7145032780491427e-05
güfte,5,0.345,6641,3.7145032780491427e-05
zherka,6,0.5399999999999999,6641,3.7145032780491427e-05
uyuyor,6,0.4499999999999998,6641,3.7145032780491427e-05
tavsiyeye,9,0.6149999999999999,6641,3.7145032780491427e-05
dokundu,7,0.5549999999999999,6641,3.7145032780491427e-05
teline,6,0.3600000000000001,6641,3.7145032780491427e-05
bam,3,0.2199999999999998,6641,3.7145032780491427e-05
dinleyicilerin,14,0.7549999999999999,6641,3.7145032780491427e-05
karamsar,8,0.575,6641,3.7145032780491427e-05
kısırdöngü,10,0.6299999999999999,6641,3.7145032780491427e-05
yirmiden,8,0.5550000000000002,6641,3.7145032780491427e-05
ayağı,5,0.3100000000000001,6641,3.7145032780491427e-05
yurtiçi,7,0.425,6641,3.7145032780491427e-05
eğitime,7,0.56,6641,3.7145032780491427e-05
görünmüyor,10,0.7100000000000001,6641,3.7145032780491427e-05
kardeşlerse,11,0.8949999999999998,6641,3.7145032780491427e-05
seviyesini,10,0.5299999999999999,6641,3.7145032780491427e-05
tavrınızda,10,0.66,6641,3.7145032780491427e-05
dodik'e,7,0.48,6641,3.7145032780491427e-05
mesiç'in,8,0.585,6641,3.7145032780491427e-05
ödülün,6,0.375,6641,3.7145032780491427e-05
işlevleri,9,0.52,6641,3.7145032780491427e-05
hizmetlerinin,13,0.7049999999999998,6641,3.7145032780491427e-05
eşiğinde,8,0.47,6641,3.7145032780491427e-05
kavuşturmanın,13,0.77,6641,3.7145032780491427e-05
aralarındaki,12,0.68,6641,3.7145032780491427e-05
yapılmasını,11,0.5249999999999999,6641,3.7145032780491427e-05
durulduğu,9,0.405,6641,3.7145032780491427e-05
tamamlamak,10,0.6300000000000001,6641,3.7145032780491427e-05
i̇şi,4,0.2649999999999999,6641,3.7145032780491427e-05
halindeler,10,0.69,6641,3.7145032780491427e-05
bakacak,7,0.5750000000000001,6641,3.7145032780491427e-05
yaşlılara,9,0.575,6641,3.7145032780491427e-05
koruyabilecek,13,0.7549999999999999,6641,3.7145032780491427e-05
kavganın,8,0.5199999999999999,6641,3.7145032780491427e-05
parlamentodaki,14,0.8550000000000001,6641,3.7145032780491427e-05
türkiye'ye,10,0.525,6641,3.7145032780491427e-05
özelleştirilmesi,16,1.04,6641,3.7145032780491427e-05
kayıtsızlığın,13,0.6500000000000001,6641,3.7145032780491427e-05
hissettiğini,12,0.58,6641,3.7145032780491427e-05
konusundaki,11,0.63,6641,3.7145032780491427e-05
çapta,5,0.3899999999999999,6641,3.7145032780491427e-05
ortalarda,9,0.655,6641,3.7145032780491427e-05
aktarımın,9,0.5599999999999999,6641,3.7145032780491427e-05
gideceğim,9,0.5250000000000001,6641,3.7145032780491427e-05
gezilebilecek,13,0.8800000000000002,6641,3.7145032780491427e-05
mücadeleye,10,0.835,6641,3.7145032780491427e-05
uzatıldı,8,0.535,6641,3.7145032780491427e-05
yoğurun,7,0.48,6641,3.7145032780491427e-05
sertleşene,10,0.5849999999999997,6641,3.7145032780491427e-05
karışımı,8,0.5850000000000001,6641,3.7145032780491427e-05
yardımcıları,12,0.5899999999999999,6641,3.7145032780491427e-05
karışıyor,9,0.53,6641,3.7145032780491427e-05
i̇zbasa,7,0.51,6641,3.7145032780491427e-05
vizesi,6,0.385,6641,3.7145032780491427e-05
odaklı,6,0.4,6641,3.7145032780491427e-05
unutulmayacak,13,0.915,6641,3.7145032780491427e-05
hakediyorlar,12,0.75,6641,3.7145032780491427e-05
kültürler,9,0.5599999999999999,6641,3.7145032780491427e-05
kullanımına,11,0.55,6641,3.7145032780491427e-05
olmayacagi,10,0.6050000000000001,6641,3.7145032780491427e-05
dementieva,10,0.775,6641,3.7145032780491427e-05
götürüyordu,11,0.6499999999999997,6641,3.7145032780491427e-05
liderliği,9,0.5800000000000001,6641,3.7145032780491427e-05
sakince,7,0.575,6641,3.7145032780491427e-05
devretti,8,0.6149999999999998,6641,3.7145032780491427e-05
bölgesi,7,0.4349999999999999,6641,3.7145032780491427e-05
teğet,5,0.2750000000000001,6641,3.7145032780491427e-05
oluruna,7,0.49,6641,3.7145032780491427e-05
mayısta,7,0.32,6641,3.7145032780491427e-05
yetkililerdense,15,1.005,6641,3.7145032780491427e-05
parçalardan,11,0.8,6641,3.7145032780491427e-05
birindeyse,10,0.7250000000000001,6641,3.7145032780491427e-05
seçmeye,7,0.4349999999999999,6641,3.7145032780491427e-05
şüpheliyi,9,0.5450000000000002,6641,3.7145032780491427e-05
inceleyeceğiz,13,0.945,6641,3.7145032780491427e-05
tasarıyı,8,0.595,6641,3.7145032780491427e-05
sınırlayabilirler,17,1.09,6641,3.7145032780491427e-05
merkezinden,11,0.7250000000000001,6641,3.7145032780491427e-05
aranabilir,10,0.7549999999999999,6641,3.7145032780491427e-05
altyapıda,9,0.6749999999999999,6641,3.7145032780491427e-05
getirilmeyen,12,0.6150000000000002,6641,3.7145032780491427e-05
getirilen,9,0.5,6641,3.7145032780491427e-05
uyuldu,6,0.3949999999999999,6641,3.7145032780491427e-05
çağrısına,9,0.5549999999999999,6641,3.7145032780491427e-05
duran,5,0.2899999999999998,6641,3.7145032780491427e-05
parası,6,0.3800000000000001,6641,3.7145032780491427e-05
portekiz'in,11,0.6649999999999999,6641,3.7145032780491427e-05
hizipçilikte,12,0.805,6641,3.7145032780491427e-05
kısmen,6,0.4649999999999998,6641,3.7145032780491427e-05
kalmak,6,0.405,6641,3.7145032780491427e-05
iddianameler,12,0.9200000000000002,6641,3.7145032780491427e-05
çoğunda,7,0.5599999999999999,6641,3.7145032780491427e-05
zorlaşmıştı,11,0.7650000000000001,6641,3.7145032780491427e-05
uydurulması,11,0.6350000000000002,6641,3.7145032780491427e-05
görevinin,9,0.4749999999999998,6641,3.7145032780491427e-05
sunmak,6,0.5149999999999999,6641,3.7145032780491427e-05
değişmek,8,0.425,6641,3.7145032780491427e-05
gündemini,9,0.4599999999999999,6641,3.7145032780491427e-05
geleneksel,10,0.6399999999999999,6641,3.7145032780491427e-05
yaktı,5,0.47,6641,3.7145032780491427e-05
ışık,4,0.2949999999999999,6641,3.7145032780491427e-05
şampiyondular,13,0.9049999999999996,6641,3.7145032780491427e-05
rumenler,8,0.5850000000000001,6641,3.7145032780491427e-05
sekizlide,9,0.6100000000000001,6641,3.7145032780491427e-05
aksama,6,0.415,6641,3.7145032780491427e-05
kazanacak,9,0.585,6641,3.7145032780491427e-05
vatandaşlarının,15,0.8500000000000001,6641,3.7145032780491427e-05
insanın,7,0.49,6641,3.7145032780491427e-05
kayıtsız,8,0.4449999999999998,6641,3.7145032780491427e-05
olanlara,8,0.52,6641,3.7145032780491427e-05
güvenip,7,0.4399999999999999,6641,3.7145032780491427e-05
pahalıya,8,0.4599999999999999,6641,3.7145032780491427e-05
işletmelerine,13,0.6900000000000002,6641,3.7145032780491427e-05
tatiller,8,0.6100000000000001,6641,3.7145032780491427e-05
otoyol,6,0.5950000000000001,6641,3.7145032780491427e-05
yaratsın,8,0.4950000000000001,6641,3.7145032780491427e-05
kurtarılabilir,14,0.7599999999999998,6641,3.7145032780491427e-05
